Euclidean,1,2,3,4,5,6,7,8,9,10
0.0,2219.1772770509865,9948.044077639335,528.6997575475606,413.3650612071161,827.7188856579816,681.0349895443137,917.127382961168,832.1474343052389,729.0563485517976
,0.0,7767.945602579569,2734.0498544640413,2628.4908097297634,3044.4778721252733,2898.7128939326617,3133.460130173686,1812.4545744763466,1491.3573457511582
,,0.0,10433.061351319797,10361.367486044566,10773.530838116945,10626.48859681842,10862.965776276442,9340.275232170257,9236.840021697923
,,,0.0,221.37279398782263,375.1561884837036,249.3791882654921,457.25965255434755,1156.5833757939854,1251.1583460671166
,,,,0.0,415.9899852468605,270.74879157775905,505.07106661337866,1171.964205896139,1137.135265913954
,,,,,0.0,147.04697388149492,89.4909165524104,1529.4640115204097,1553.1238066646654
,,,,,,0.0,236.51462239245419,1391.550421146714,1407.404400267174
,,,,,,,0.0,1613.555789411286,1642.1286873773308
,,,,,,,,0.0,709.4077855501387
,,,,,,,,,0.0
